Anime_Id,Anime_Title,Anime_Synopsis,Anime_Genre,Historical,Military,Comedy,Fantasy,Cars,Horror,Action,Yaoi,Josei,Vampire,Magic,School,Police,Samurai,Adventure,Shounen Ai,Hentai,Music,Seinen,Dementia,Yuri,Martial Arts,Shounen,Drama,Slice of Life,Shoujo Ai,Shoujo,Space,Sports,Mystery,Super Power,Demons,Game,Romance,Ecchi,Mecha,Kids,Harem,Supernatural,Parody,Thriller,Psychological,Sci-Fi,Cluster,genres_str
37267,Go-chan.: Moko to Koori no Ue no Yakusoku,,"Adventure, Kids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,Adventure Kids
35913,Qingwa Wangguo: Zhi Bingdong Da Maoxian,"For centuries, the Crystal Frog has protected the Frog Kingdom with its magic. When One-Eye plots to steal the artifact and rule the land, the Frog King asks Freddy and the Frog Princess to undertake a bold journey through forest, desert, river rapids, and icy caverns. But as the protectors arrive, it becomes clear that One-Eye may have led them into a trap. 
 
(Source: Redbox)","Adventure, Kids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,Adventure Kids
263,Hajime no Ippo,"Makunouchi Ippo has been bullied his entire life. Constantly running errands and being beaten up by his classmates, Ippo has always dreamed of changing himself, but never has the passion to act upon it. One day, in the midst of yet another bullying, Ippo is saved by Takamura Mamoru, who happens to be a boxer. Ippo faints from his injuries and is brought to the Kamogawa boxing gym to recover. As he regains consciousness, he is awed and amazed at his new surroundings in the gym, though lacks confidence to attempt anything. Takamura places a photo of Ippo's classmate on a punching bag and forces him to punch it. It is only then that Ippo feels something stir inside him and eventually asks Takamura to train him in boxing. Thinking that Ippo does not have what it takes, Takamura gives him a task deemed impossible and gives him a one week time limit. With a sudden desire to get stronger, for himself and his hard working mother, Ippo trains relentlessly to accomplish the task within the time limit. Thus Ippo's journey to the top of the boxing world begins. 
 
[Written by MAL Rewrite]","Comedy, Sports, Drama, Shounen",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Comedy Sports Drama Shounen
5636,Restol: Teugsu Gujo Dae,"It is the year 2035, a world filled with advanced science and technology, sophisticated computer systems, audio/video multimedia converstions,world government unification, network wars by hackers, and the future world controlled by one huge multinational company. A 14-year old named Kang Maru, a boy with excellent manuevering skills in a RESTOL simulation game, was chosen by GEONOID, a company with the task of protecting the earth against natural calamities, to pilot RESTOL 03, one of the 5 RESTOLs, to rescue people in different calamities. Now, he and his teammates faces different challenges in their duty, including being hacked their space-based rescue station R-SAT.","Action, Adventure, Police, Mecha",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Action Adventure Police Mecha
8751,Kaijuu no Ballad,"Across an arid landscape, a group of cute 'monsters' cross each other's path. This was featured on NHK's show ""Stage 101.""","Music, Comedy, Fantasy",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Music Comedy Fantasy
19137,EDEN,Music video for the track EDEN by ATOLS from the album MUSIC OF SCIENCE.,Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Music
32084,"Watashitachi, Luck Logic-bu!","The comedy shorts follow four girls who are members of the Luck Logic Club, whose activity is playing the  Luck & Logic  card game.  Watashitachi, Luck Logic-bu!  will air approximately one minute before each episode of the main series. 
 
(Source: MAL News)","Game, Comedy, School",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Game Comedy School
10013,Shouwa Monogatari (Movie),"Dramatic story of the Yamazaki family during the year Showa 39 (1964), the year that Tokyo hosted the Summer Olympics.","Drama, Historical",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Drama Historical
35978,Namae no Nai hi,Official music video for  Namae no Nai hi  by the band Kumorina. It is the same title as the album it was formally released on the following month on May 1st.,Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Music
17489,Kero Kero Keroppi no Daibouken: Fushigi na Mame no Ki,Sanrio's Keroppi in the classic tale of Jack and the Beanstalk.,"Adventure, Comedy, Kids",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,Adventure Comedy Kids
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"As far as it goes, many boys, especially in their teenage years, want to have a girlfriend. Keiki Kiryuu is no exception. One eventful afternoon, his days of yearning for a lover seem to come to an end when he receives a love letter from an anonymous sender—along with a pair of white panties.  
 
To determine the identity of his secret admirer, referred to as Cinderella, he proceeds to investigate several possible candidates including his senior Sayuki Tokihara, his underclassman Yuika Koga, and his classmate Mao Nanjou. However, as Keiki seeks to uncover who this mystery girl might be, he comes to know about the perverted fetishes hidden behind each candidate's innocent exteriors... 
 
[Written by MAL Rewrite] 
","Comedy, Ecchi, Harem, Romance, School",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,9,Comedy Ecchi Harem Romance School
1478,City Hunter: Goodbye My Sweetheart,"Ryo Saeba (aka the City Hunter), is a private detective in the city of Tokyo. Together with sidekick Kaori Makimura, Ryo is hired by actress Emi Makaze to find her long lost brother. The woman's brother turns out to be ""The Professor"", a dillusional ex-soldier who's planing to destroy the Shinjuku district of Tokyo. Kaori is assigned to guard Emi, but they both get caught up in the Professor's scheme. The City Hunter must save them, without allowing downtown Tokyo to be destroyed.  
 
(Source: ANN)","Adventure, Comedy, Shounen",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Adventure Comedy Shounen
25809,Oretachi Ijiwaru Kei,An anime about Kei's daily life.,Comedy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
27619,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,"Short flash episodes included on the Ane Log Fan Disc. 
 
The story centers on Moyako Konoe and her younger brother Akira. When they were younger, Akira proposed to her, so Moyako thinks he is a pervert who has fallen in love with his older sister. Moyako's misunderstanding leads her to create wild delusions about her brother. 
 
 Episodes 
#1: Ane Prologue 
#2: Ane Furo 
#3: Ane Morning 
#4: Ane Friend 
#6: Ane Ponytail 
#8: Ane Hip","Comedy, Ecchi, Romance, Shounen, Slice of Life",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,Comedy Ecchi Romance Shounen Slice of Life
33787,Usamaru,,Comedy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
39040,Kedama no Gonjirou,,"Action, Adventure, Comedy, Fantasy, Shounen",0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Action Adventure Comedy Fantasy Shounen
12157,Busou Chuugakusei: Basket Army,"The story is set in August of 2026 at the Fuji Training Facility. Natori Touko, a third-year middle school student in the Eastern Private Defense Academy, is entrenched in field training with instructor Kamiya. It has been a harsh training regiment, but it is finally the last day. Kamiya proposes a extracurricular class under the name Newest Weapons Research. But then, an incident occurs that rocks all of Japan.","Action, Military",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Action Military
10554,Yakyuukyou no Uta,"Against her insistence, Yuuki is drafted by the Tokyo Mets as the first woman player in the baseball league.","Action, Drama, Sports",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Action Drama Sports
24783,3-D Heaven,A music video for song by Psy-S for the Minna no Uta song program.,"Music, Kids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,Music Kids
36084,Tonari no Tonari,"Official music video for kamitani's song  Tonari no Tonari  which was included on the ""CARLA CARDINAL"" album.",Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Music
9885,Shin Bikkuriman,"No synopsis has been added for this series yet. 
 
 Click here  to update this information.","Comedy, Fantasy",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Comedy Fantasy
2986,Bamboo Blade,"Kojirou is the kendo instructor for Muroe High School and he's totally broke. But then an unexpected chance is given to him: his team must win against his senpai's team and the prize is: free meals for a whole year! Now, the only problem left... where to find girls skilled enough and willing to join the kendo team?","Comedy, School, Seinen, Sports",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Comedy School Seinen Sports
31634,Kokuhaku,"Beside a certain building, a girl appears to meet an important person. She is shy and carefully prepares herself before delivering what she has come to convey. Reaching behind her back, she lets her feelings come forth... But is it a confession of love, or something else entirely? 
 
[Written by MAL Rewrite]",Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Horror
9996,Hyouge Mono,"The story is set during Japan's Sengoku Jidai (Era of the Warring States) and centers on Furuta Sasuke, a vassal of the great warlord Oda Nobunaga and a man obsessed with tea ceremony and material desires in his pursuit of a fortuitous life. Having learned from Oda and the legendary tea master Sen no Soueki, Furuta walks the way of the Hyouge Mono. 
 
(Source: ANN)","Historical, Samurai, Seinen",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Historical Samurai Seinen
34771,Dynamic Chord,"Dynamic Chord is a record company and music agency representing the hottest artists right now with, in particular, four of the country's most popular bands. 
 
They are rêve parfait with its own unique world view and progressive sound, Liar-S, an emo rock band, KYOSO, a group of highly-polished performers, and apple-polisher, which fuses dance with rock and roll. Against the backdrop of Japan's four seasons, comes a realistically depicted documentary movie about the encounters, breakups and trajectory of these 16 band members as they vie for musical preeminence. 
 
(Source: TBS Global Business)",Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Music
22983,Hipira-kun ONA,The phone-only episodes 11 & 12 of Hipira-kun.,"Comedy, Fantasy, Kids, Supernatural, Vampire",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,Comedy Fantasy Kids Supernatural Vampire
2364,Virus: Virus Buster Serge,"Neo Hong Kong, 2097: The world has changed. Advances in genetic engineering and cybernetics have created an environment full of artificially enhanced humans and intelligent super-computers that operate using biological software. But the same technology that has allowed man and machine to merge has made both susceptible to a new kind of threat—digital viruses capable of controlling their hosts. 
 
(Source: ANN)","Action, Adventure, Mecha, Police, Sci-Fi",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Action Adventure Mecha Police Sci-Fi
21511,Kantai Collection: KanColle,"With the seas under constant threat from the hostile ""Abyssal Fleet,"" a specialized naval base is established to counter them. Rather than standard naval weaponry, however, the base is armed with ""Kanmusu""—girls who harbor the spirits of Japanese warships—possessing the ability to don weaponized gear that allows them to harness the powerful souls within themselves. Fubuki, a young Destroyer-type Kanmusu, joins the base as a new recruit; unfortunately for her, despite her inexperience and timid nature, she is assigned to the famous Third Torpedo Squadron and quickly thrust into the heat of battle. When she is rescued from near annihilation, the rookie warship resolves to become as strong as the one who saved her. 
 
[Written by MAL Rewrite]","Action, Military, Sci-Fi, Slice of Life, School",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Action Military Sci-Fi Slice of Life School
1137,Mushrambo,"In the world of  Mushrambo , human life has all but come to an end. After a deadly virus threatened the extinction of mankind, a new race called the Enterrans was created to preserve life on Earth. However, relations between the Enterrans and their creators did not remain peaceful. Soon a war broke out with the Enterrans fighting against the humans and their robots. Ultimately the Enterrans were the victors of this conflict, renaming Earth as Enterra in honor of their victory. 
 
Before the last vestiges of humanity fell, one of the few remaining scientists put his daughter, Yakumo Shindou, into a sleep chamber. His hope was that his daughter would one day reawaken and find the human sanctuary known as Shinzo, reviving humanity and restoring peace between humans and Enterrans. Centuries have passed since the war; Yakumo now awakens and meets an Enterran named Mashura who pledges to assist in her quest. Also joined by the Enterrans Sago and Kutal, the group must now work to locate Yakumo's missing memories and locate Shinzo. But not every Enterran is as kind as Yakumo's new friends and some are prepared to commit any atrocity to prevent the return of humanity.","Sci-Fi, Adventure, Drama, Fantasy, Shounen",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,Sci-Fi Adventure Drama Fantasy Shounen
5763,Uchuu Kuubo Blue Noah,"Set in the year 2052, Earth has managed to find peace until the arrival of the Death Force - ruthless aliens from a dying solar system - who are desperately searching for a new home. Attacking the Earth with a massive satellite ship called Terror Star, the aliens proceed to terraform the planet to make it their own. For mankind there is one hope: it's up to Colin Collins and a small band of his fellow surviving students to crew a top-secret submersible vessel that can fight the invaders at sea or in space.","Action, Drama, Military, Sci-Fi, Space",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Action Drama Military Sci-Fi Space
29751,Yurumi to Shimeru,"The Mukai siblings, Sunao and Ai, were having a normal day, when suddenly, a space ship suddenly fell into the yard of their house!? What came from within the ship was a little girl who called herself Yurumi. ""We're from the cosmic repair shop, 'Rutsubo Mechanic Company,'"" said another girl, Yurumi's partner, Shimeru, who stepped out afterwards.  
And so, in the Mukai household, a comedy of cosmic proportions unfolds! 
 
(Source: MU)","Sci-Fi, Comedy",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,Sci-Fi Comedy
19997,Fight Da!! Pyuta,"A young boy uses his scientific skills to fight enemies. 
 
(Source: AniDB)","Action, Comedy, Sci-Fi, Shounen",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,Action Comedy Sci-Fi Shounen
13333,Tari Tari,"At Shirahamazaka High School, a special recital is held every year in which music students are able to showcase their talents in front of professionals and other prestigious guests. A third year, Konatsu Miyamoto desperately wants to sing in her last high school recital, but because she screwed up the year before, the vice principal has barred her from participating. 
 
That's when Konatsu comes up with a new plan to get involved; instead of joining the official choir, she'll form her own singing club with her friends! Unfortunately this proves to be harder than she imagined. Her friend Wakana Sakai, has given up on singing, for one, and Konatsu needs more than just two members. With only a month left until the recital, will Konatsu be able to find enough members for her club and actually be ready to sing at one of the most important events of the school year and graduate without regrets?","Music, Slice of Life, School",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Music Slice of Life School
40594,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,"Lloyd is a novice adventurer whose dream is to discover ""true strength"" in the capital he's always admired, despite growing up with neighbors who always considered him weak. The story starts with him departing from his hometown, which just so happens to be located right next to...one of the most dangerous dungeons in the world?! Lloyd may think of himself as powerless, but when he goes to the city that serves as the starter town for adventurers, the difference between him and everyone else couldn't be starker!  
 
(Source: Yen Press, edited)","Adventure, Fantasy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Adventure Fantasy
31740,Chicchana Onaka,Based on the adult manga by Ayumu Shouji.,Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Hentai
1684,Dotto Koni-chan,"Koni (whose character is based on the famous Sumo-wrestler) and his gang have lots of crazy and incoherent adventures in their town. From fighting with their ""Lovely-Teacher"" and dealing with Samurai fish, to confirming if ""The Armored-Guy's"" wife has an affair and saving the world, Koni, High, Moro, Nari and Afro, the Afro-dog, do the craziest and funniest things to have fun. 
 
(Source: ANN)",Comedy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"Travelling merchant Kraft Lawrence and wolf deity Holo sit down to have dinner with Norah Arendt, a young shepherdess who helped them smuggle gold. Holo's dislike of Norah—due to both the latter's profession and her closeness with Lawrence—prevents her from enjoying her meal.  
 
When Holo falls ill from fatigue, she is cared for by Lawrence, who frets over the health of his dear companion. As she regains her strength, Holo reminisces about the adventures they had together. 
 
[Written by MAL Rewrite]","Adventure, Fantasy, Historical, Romance",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,Adventure Fantasy Historical Romance
33884,Tokyu Plaza Ginza Open,"A commercial made to advertise the grand opening of the Tokyu Plaza Ginza, a giant indoor shopping mall with restaurants, cafes, boutiques, furiniture, and spas.",Slice of Life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Slice of Life
35281,Ijime Stop! Kintarou Kokoro Chikaramochi,Folktale hero Kintarou is here to teach about how bullying is bad.,"Fantasy, Kids",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,Fantasy Kids
5466,Mahoutsukai Tai! vs. Shamanic Princess,"A parody-esque epilogue to both Shamanic Princess and Mahou Tsukai Tai!.  
 
As a marketing ploy back when Shamanic Princess was first released, buyers who purchased all six first edition LD's of both Shamanic Princess and Magic User's Club, and sent in their proof of purchases before a deadline received a special OVA entitled Shamanic Princess vs. Magic User's Club. It was never sold in stores and was a special omake by the series' creators to the fans. The OVA contains an epilogue to both series, which is fitting considering they both came out at the same time. 
 
(Source: Wikipedia)","Comedy, Magic, Fantasy",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Comedy Magic Fantasy
37606,First Rabbit,Official music video for AKB48's song  First Rabbit .,Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Music
4929,Next Senki Ehrgeiz,"Earth started space colonization by creating the Next Colonies. Next later rebelled, and created the Next Government. The rebellion became a war, and the multi-purpose Metal Vehicles, MVs for short, were changed for battle purposes. Meanwhile, Terra, an Earth Rebellion force, started creating more trouble for Earth. Now, a mysterious MV-like being, S.A.C (""S"" for short), is loose, and Next wants it so that they can win the war. Terra's psychic leader, Hal, has been sensing ""S"", and wants to know more about the power it has. The future of these three groups will be up to a bunch of outlaws who live on the abandoned Next 7 colony, though no one knows that yet...","Action, Sci-Fi, Space, Mecha",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Action Sci-Fi Space Mecha
13511,Cofun Gal no Coffy: Cofunderella,"The Frogman Company presents, a Tumulus Cinderella Story! Once upon a time, a gentle girl named Coffy lived a life of misery, being treated like trash by her sister-by-law Daniel and her family. Coffy was not allowed to go to the dance party where Prince Charles would choose his bride, but... ",Comedy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
35365,Kkoma Sinseon Tao 2,A direct continuation of  Kkoma Sinseon Tao .,"Kids, Magic",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,Kids Magic
24995,Moonfesta,"A fantasy world that unfolds during a moonlit night. 
 
The song was composed by Kajiura Yuki and sung by Kalafina for NHK's Minna no Uta program","Music, Kids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,Music Kids
3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,"While Kinnikuman is on vacation with Mari-san's kindergarten class at Easter Island, the young wheelchair-bound Kouichi-kun laments being with an idiot like Kinnikuman, preferring to instead be with his favorite Seigi Choujin Buffaloman. Meanwhile, the other Seigi Choujins are also vacationing at ancient landmarks. 
 
(Source: Wikipedia)","Action, Comedy, Sports, Shounen",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Action Comedy Sports Shounen
30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Mini-theater specials bundled with Blu-ray/DVD volumes of Amagi Brilliant Park.,Comedy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
12015,Tiger & Bunny Movie 1: The Beginning,"The first of two Tiger and Bunny movies, based on the first two episodes of the TV series with additional new scenes.","Action, Super Power, Comedy, Mystery",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,Action Super Power Comedy Mystery
31668,Teekyuu 5 Specials,Unaired specials included in the Blu-ray and DVD release.,"Comedy, Sports, School, Shounen",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Comedy Sports School Shounen
21471,Mirai Koushi Harima SACLA,"The Japanese research lab SACLA has released a short anime titled ""Future Photon Harima Sakura"" to promote their X-ray Free Electron Laser (X-FEL), the brightest x-ray source in the world. 
 
As described on her official webpage, the feature character Harima Sakura is a G4-type Picodroid, a living entity with self-learning and evolutionary capability. She can shrink down and dive into the world of atoms, invisible to the human eye, known as the ""Pico Universe."" Her athletic ability is very high. In cooperation with a variety of researchers and scientists, she explores the world inside atoms with a strong sense of justice. 
 
(Source: MAL)","Sci-Fi, Music",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,Sci-Fi Music
9327,Seme♥Chichi,"Kis's father has a disdain for his son's lack of a job and desire to be a painter. When he shows up at his house, his father decides to punish Kis by offering his beloved maid, Nanaly, to strangers while Kis watches.",Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Hentai
37024,Momoya Norihei Anime CM,"In 1958, five years after public television was opened for Japan, animated/live-action hybrid commercials for  Momoya  brand food started to air. These commissioned commercials from Tanuma Noriko, an actor/comedian, contained his persona caricature ""Norihei Miki."" The advertisements were a success (and branched into newspaper comic flyers) filled with puns and parodies. The commercials were continually made for over a half century and featured over 300 characters but a core of 7 were most reoccurring. ","Comedy, Parody",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy Parody
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Layla is going to perform Phoenix in Broadway. Playing this important role, she sets out on a journey by bicycle alone without leaving any message in order to find out what she's missing inside.","Comedy, Drama, Shoujo",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Comedy Drama Shoujo
38897,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,,"Action, Game, Comedy, Magic",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Action Game Comedy Magic
9948,Music Up,"Four young teenage boys share a common vision and passion for music. They come together overlapping their own personalities and ideas. In the process, they encounter a lot of difficulties as any youth might have. The story is unfolded as the band grows up. Academic, personal conflicts, family, friendship and emotional problems are all intertwined. With the help of teachers, students, and friends they try to achieve their dreams. 
 
(Source: Wikipedia)",Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Music
