Anime_Id,Anime_Title,Anime_Synopsis,Anime_Genre
24049,Kanai,The story follows two girls who grow up on the island of Okinawa and a boy as they discover a robot.,Mecha
32663,Tama & Friends: Uchi no Tama Shirimasen ka?,A new series following the cat named Tama and his many friends.,"Adventure, Kids"
15611,Cardfight!! Vanguard: Link Joker-hen,"A few months have passed since the VF Circuit, and Aichi is now in High School. However Aichi is in a different high school than most of his friends, a high school where the instructors focus on looking towards the future. One day Aichi admits he thinks Cardfight can be a future people can believe in, but in order to prove it Aichi must use his new deck, a deck in which Royal Paladins and Gold Paladins are combined as one force. Slowly but surely Aichi must gain friends through Cardfighting and help his new team win the newly formed high school cardfighting championships. 
 
(Source: ANN)","Action, Adventure, Demons, Game, Shounen"
30096,Lao Fu Zi Shui Hu Chuan,Old Master Q and gang travels to the past.,"Comedy, Historical, Seinen"
1020,Honoo no Mirage: Minagiwa no Hangyakusha,"Takaya was sent to Kyoto to investigate the re-awakening of Ikko sect and Araki Murashige, a member of the Ikko sect who deserted the clan.With the help of his vassal Haruie, Takaya is finally successful in tracing Araki who hunts down a 400-years-old mandala (Buddhist artifact for meditating) that was made of the hair of the deceased Araki clansmen. Unfortunately, by the time they meet, Haruie recognizes Araki as Shintarou, her lover in her past-life. Takaya orders her to eliminate Araki, who is a threat, but will she be able to do it. Furthermore Takaya finally meets Naoe...  
 
(Source: ANN)","Action, Romance, Supernatural, Historical, Drama, Shoujo, Shounen Ai"
39003,Kyou mo Tsuno ga Aru,An everyday life of yellow frog with horn.  Based on the web manga of the same title.,Comedy
39136,Hong Mao Lan Tu: Haidi Lixian Ji,,Kids
6546,Pico: My Little Summer Story,"An edited version of the first OVA titled pico~ Boku no Chiisana Natsu Monogatari (pico: My Little Summer Story) was released on November 11, 2007. It is a re-edited version of the animation seen in the Boku no Pico OVA set to a new script, featuring content that is more appropriate for viewers under the age of 18.  
 
(Source: nekoshota.com)",Yaoi
13173,Puka Puka Juju,"Puka Puka Juju is one of the four anime works that each received 38 million yen (about US$470,000) from the ""2011 Young Animator Training Project."" Just like in 2010, the animation labor group received 214.5 million yen (US$2.65 million) from the Japanese government's Agency for Cultural Affairs, and it distributed most of those funds to studios who train young animators on-the-job.","Fantasy, Slice of Life"
4232,Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront,"MS igLoo 2 goes back to the first MS igLoo and tells the story of the Federation soldiers side that has to fight against the monstrous Zakus. Each episode tells a story of a different federation soldier that is cursed by a Death God that came down to earth with the Zakus and shows the desperate struggle against mobile suits with only conventional weapons such as tanks and missiles. Each soldier, fueled with revenge, and a Death God looming over their backs, fights against the odds that is the terrible might of a Zaku. ","Mecha, Sci-Fi"
4220,Okon Joururi,"The 25 minute film tells the tale of an ailing elderly woman named Itako who encounters a fox named Okon.  
 
The story opens with Itako lying bedridden, as she has for a long time. Okon enters her home and Itako tells the fox that he is welcome to take anything that he wants, for she has no use for anything anymore. Okon is delighted and in order to return the favour (the act of ongaeshi), Okon performs a magic jyōruri (a ballad with shamisen accompaniment) that heals Itako so that she is fit enough to walk again. Everyone is surprised by Itako's sudden recovery. She then hears of a hunter who has been badly injured and is near death. Itako hides Okon in the back of her shirt and has the fox sing the song while she plays shamisen in order to heal the man. This act of kindness is repeated for others until Itako's good fortune leads some to be suspicious of her. 
  
(Source: Nishikata Film Review)","Fantasy, Historical, Drama"
16468,One Piece: Glorious Island,"An exclusive anime prologue to One Piece Film Z with an original story penned by manga creator Eiichiro Oda.  
 
(Source: ANN) ","Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
19369,Outbreak Company,"Shinichi Kanou is a shut-in otaku with a vast knowledge of anime, manga, and video games. One day, after applying for a job in hopes of escaping his secluded lifestyle, he is kidnapped and transported to the Eldant Empire—a fantasy world filled with elves, dragons, and dwarves. Trapped in this strange land, Shinichi is given an unlikely task by the Japanese government: to spread otaku culture across the realm by becoming an ""Otaku Missionary."" 
 
To accomplish his mission, Shinichi has the full support of the Japanese government, as well as the half-elf maid Myucel and Princess Petralka of the Eldant Empire. Together with this ragtag bunch, he will overcome the obstacles of politics, social classes, and ethnic discrimination to promote the ways of the otaku in this holy land. 
 
[Written by MAL Rewrite]","Harem, Comedy, Parody, Fantasy"
30131,Uwabaki Cook,"Cook is one of Uwabaki (school shoes) for left foot and has a brother who happened to drop himself into a trash can. Cook then was thrown as well. In order to find his missing brother, he starts his adventure. 
 
Although Cook seems timid, his strong sense of justice makes him always want to help someone in trouble. 
 
Cook is sometimes lacks of confidence of himself when travelling alone. However, making friends with ""things"" such as books, glasses and chairs that he met in his journey makes him become stronger. 
 
(Source: YTV)",Kids
5013,Juugo Shounen Hyouryuuki,"Fifteen young students embark on the boat that should lead them to their families on the coasts of New Zealand. Unfortunately the boat loses its anchor and heads to the open sea in the middle of the night without sailors on it. In the morning, a violent storm prevents the children from sailing back to the harbor. A few days later boat grounds on a deserted island in the Pacific ocean. During 20 months the fifteen children will be left alone and will have to get organized in order to survive. They manage to store up food for the cold winter that will be soon there. Briant, Doniphan, and Gordon lead the group of children who find out that a sailor has lived and died on the island 20 years before.  
 
(Source: ANN)","Adventure, Historical, Drama"
782,Gasaraki,"The flames of war explode in the Middle East as two shadow forces unleash monstrous new weapons of mass destruction! But in a world in which giant robots are real, the most dangerous weapon of all lies buried within a human mind. Yuushirou, the fourth son of the mysterious and powerful Gouwa family, finds himself at the center of events that will change the future of mankind forever! Nothing can prepare the human race for what is about to be unleashed in Gasaraki! 
 
(Source: Sunrise)","Psychological, Mecha, Military, Supernatural, Drama"
35623,Si Ling Bianma: Zhi Shijie Caozong Zhe Recap,Recap episode of  Si Ling Bianma: Zhi Shijie Caozong Zhe  that aired between episode 10 and 11.,
624,Mouse,"Teacher Sorata Muon carries on his family's centuries-old old tradition of being the master thief Mouse who can steal anything after properly alerting authorities of his intentions so they can be there yet fail to stop him. He is assisted by 3 nubile female assistants who also use the teaching cover and who, in typical Satoru Akahori, favor tight/skimpy/bondage outfits over their ample curves as they constantly pursue Sorata much more than he pursues them, although the girls do get some attention from their master. Not only is Mouse pursued by the girls & the local law enforcement authorities, there is also a secret art protection society employing the services of a former ally of Sorata's after his pretty little hide, all in 15 minute episodes.","Action, Comedy, Ecchi, Harem, Shounen"
9013,Kuruneko 2nd Season,"Second season of the everyday life of the lady with many cats. Based on a blog by the cat owner. 
 
Actress Miki Nakatani (Ringu, Densha Otoko) will take over the series' voice acting duty in second season.","Comedy, Slice of Life"
2896,Houkago: Nureta Seifuku,"Shibui Ryuji is a teacher of a girl school whose students are born in well-off families. All students hate him because of his figure and perverted nature. However, he happens to know the weakness of Tenkawa Ayumi, so he raped her. Tasting blood, he begins to rape his students, one after another taking advantages of their weakness. 
 
(Source: AnimeNfo)",Hentai
5220,Shangri-La,"In the distant future, earthquakes and the effects of global warming have splintered Japanese society. Some struggle hand-to-mouth in the jungle-tangled ruins of civilization. Some live comfortably within the closed-off city of Atlas. Others lurk online, anonymously hacking the global economy. As nature grows more violent and the divide between classes expands, one spirited girl—Kuniko—must face her destiny and lead her people into the utopia of Atlas. The city's ruthless government isn't going to welcome them with open arms, but Kuniko won't give up until the gates of Atlas are kicked open for good—even if it means discovering that the promised land she dreamed of is built upon a foundation of twisted secrets and lies. 
 
(Source: FUNimation)","Action, Drama, Sci-Fi"
35996,Naeil-eun Pyeongbeomhae Jilgeoya,"A special included on  Indie Anibox: Selma Danbaekjil Coffee 's DVD release. It was meant to be the ""making-of"" extra of  Watashi no Coffee Samurai  but is an early pilot with a different story (the idea of a mechanized girl and transforming guy vs. a mechanized transforming guy and normal girl). Director Jang Hyeong-yoon stewed on this early creation for over half a decade before the original idea was re-worked again into a feature film  Ulibyeol Ilhowa Eollugso . 
 
In the special, the girl is mechanized and fights kaijuu with her giant flying bird. The guy is a musician who confesses his feelings. When the girl runs away after his kiss (worried that her line of work may bring him danger if she reciprocated), he turns into a milk cow out of shock. They reconcile in the end. ","Romance, Sci-Fi"
38811,Copy,"Music video for the song  Copy  by the band Kaisoku Tokyo for their first album ""Music Station.""",Music
39225,Watashi no Kamifuusen,"The original rendition of  Watashi no Kamifuusen  sung by Akai Tori and animated by Mouri Atsushi. Due to the copyright law of the time, price of film reels, and overwriting tapes,  Watashi no Kamifuusen  from 1971 remains to be one that is missing both its audio tape and video tape, as such the music video as a whole is considered lost media.","Music, Kids"
420,Spriggan,"Deep in the Ararat Mountains of Turkey, a secret organization known as ARCAM has found what is believed to be Noah's Ark. However, the U.S. Machine Corps., a rogue organization of the Pentagon, wants to take over the Ark as a means of global supremacy. Only a special ARCAM operative known as a Spriggan stands in their way. Japanese Spriggan Yu Ominae teams up with French Spriggan Jean-Jacques Mondo to combat members of the U.S. Machine Corps. led by Col. MacDougall—a genetically-enhanced boy with deadly psionic powers. However, they must act fast and stop MacDougall before he uses the Ark for his own agenda. 
 
(Source: ANN)","Adventure, Military, Sci-Fi, Shounen"
37807,Princess Principal: Crown Handler 1,,"Action, Mystery, Historical"
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen"
36714,Hashire! Osomatsu-san,TV collaboration commercials between JRA (Japanese Racing Association) and  Osomatsu-san . The first episode promotes the G1 Series. The second episode promotes the Japan Cup. And the third episode promotes the Grand Prix.,"Comedy, Parody"
9304,Happy Day,"A 2000 film originally banned in South Korea, the first animation to have been denied a rating. Released later in 2003 in Japan with the title Seoul Bijin Kisha: Aiyoku Insider, completely dubbed. 
 
(Source: AniDB)",Hentai
38346,And2! And2!,"The animation And2 Girls is based on the five members of the virtual idol group And2girls. The story takes place after the era of Big Power Outages in which Shang Jing City has become an international metropolis due to energy reserves and development. Idols have also become recognized by everyone and sought after. Studying at Music&Art Private High School, the five girls encounter acquaintances and companions for their common purpose. They make unremitting efforts for the goal, boarding the summit of Star List through the match, to prove their strength! 
 
(Source: Guodong Subs)","Music, Slice of Life"
39518,Vampire in the Garden,"Two girls, Momo and Fine, from different backgrounds who meet by chance. A story about an unlikely friendship between the human and vampire race that intertwines with the power of music. 
 
(Source: Netflix)",Vampire
8289,Toumei Ningen R,"The invisible stud returns to cause more mischief and spy on beautiful girls! Is Mie behind this again? His boss hears the invisible stud is back and confronts Mie, but he denies that he is behind it. Having put the invisible potion in a secure place and confirming that it was still there, they’re left to wonder who the new invisible stud might be.  
 
(Source: HentaiTake) ",Hentai
34746,Fussa-shi PR Anime,"Episode 1: This is Kaori who works at an international IT firm in Roppongi, Tokyo. Her plan to serve Japanese Sake made in Tokyo at a PR event she was in charge of was not accepted. Kaori who had lived overseas for a long time was unable to hide her frustration with this limitation because she was unable to understand the Japanese office customs and regulations. 
 
Later, her colleague calmed her down and suggested she go to the Japanese Sake breweries to see the important traditional process of making Sake. 
 
She discovered that it takes only an hour by train from Shinjuku to Fussa City, and there she visited two sake breweries. What she saw there was ….? 
 
Episode 2: A young assistant director, Matsuko, who was struggling to find a location for the drama that was being shot the next week. When she consulted with Mr. Higuchi, Director of Shin Godzilla and Director Onoe, Fussa City in Tokyo was proposed to her. When I visited Fussa City the next day, she met Haraguchi-san, who was engaged in creative activities at the American House in the city during her school days. Looking around the city with three directors, the various expressions of the Fussa are emerging ...! 
 
(Source: Official YouTube channel)",Slice of Life
38558,Laidbackers,"In order to take over her grandmother's Dagashi store, art student Kumi Honamanuma moved to Kyoto. She met Harami Mino, K Kusanagi, Mai Haisaka, and a dog who lives in the store, which supposed to be empty. Kumi ended up living with these girls, who claim that they are heroes reincarnated to contemporary period to chase after the demon king. Harami and others seem to live in a peaceful life with no missions to to do anymore, Ran, who was demon king in the past and appears to be an elementary school girl from failing to reincarnate, one day. The story begins with Ran requesting to collect demon king's fragments.  
 
(Source: MAL News)","Comedy, Magic, Fantasy"
37047,Imouto sae Ireba Ii. (ONA) Specials,Two additional episodes of  Imouto sae Ireba Ii. (ONA)  released exclusively on the BD/DVD volumes.,Comedy
30397,Mori no Kuma-san (2009),A short animation by Taku Furukawa that was featured on the NHK's Eigo de Asobo program.,"Music, Kids"
35517,Caribadix,"Deeky is a wolf whose wild appearance belies his pure-hearted and slightly gossipy moe nature. Carina is a squirrel whose soft and cuddly appearance hides the black and beating heart of a hard rock monster. Together they form a band to compete in a rock music competition. 
 
(Source: Crunchyroll)","Music, Comedy"
30537,Tiger & Bunny: Too Many Cooks Spoil the Broth.,"The official website for the  Tiger & Bunny  anime announced on Friday that the Pacifico Yokohama's National Convention Hall of Yokohama is hosting special  Tiger & Bunny  concerts with a new short anime on September 19 and 20. The franchise's composer Yoshihiro Ike is personally conducting the ""Sternbild Orchestra & Band"" for live performances of music from the television series and two films. 
 
(Source: ANN)","Action, Comedy, Mystery, Super Power"
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,"An alternate ending to the anime with Airi being the chosen girl. This is not animated in a normal anime fashion, it is more of a gal game animation.","Harem, Romance"
18747,Hotaru Kagayaku,Chisato's journey home from Manchuria after the war. ,"Drama, Kids"
28881,New Initial D Movie: Legend 2 - Tousou,The second movie in a trilogy.,"Cars, Seinen, Sports"
38641,Shayou,,Slice of Life
9338,Ore no Sora Keiji-hen,"Yasuda Ippei (Shonozaki Ken) is the son of Yasuda Seijiro (Osugi Ren), the head of Yasuda Group, Japan's biggest business conglomerate. Although he is the son of a distinguished family, he has absolutely no disagreeable areas and is liked by everyone.  
 
His academic achievements are exceptional. He completed his entire high school programme in 2 years and qualified for Tokyo University's Faculty of Law without studying for the exams. In order to establish his own concept of justice, Yasuda leaves his position as the heir to the Yasuda Group to attend the police academy. He becomes a detective at Kyobashi Police Precinct and bravely faces great evil. 
 
(Source: DramaWiki)","Action, Police, Drama"
5397,Usavich III,The adventures of Putin and Kirenenko continue after they escaped from jail.,Comedy
33540,Shima Kousaku no Asia Shinseki-den,A spinoff of  Shima Kousaku no Asia Risshi-den,"Cars, Drama, Seinen"
16319,Asako Get You!!,Unaired anime bundled with the limited edition of the 9th volume of the manga.,"Comedy, Romance, School, Seinen, Slice of Life"
10588,Persona 4 the Animation,"Yuu Narukami moves to Inaba, a seemingly quiet and ordinary town, where he quickly befriends the clumsy transfer student Yousuke Hanamura, the energetic Chie Satonaka, and the beautiful heiress Yukiko Amagi. Shortly after Yuu's arrival, a chain of mysterious killings begin to occur on foggy days. At the same time, rumors about a strange television channel—dubbed the ""Midnight Channel""—spread like wildfire; when staring into their TV screen at midnight, a person may see their soul mate. 
 
After witnessing the most recent murder victim on the Midnight Channel, Yuu attempts to watch it again, only to realize that he can traverse into the TV and reach another world overrun with ""Shadows,"" evil creatures of the dark. Realizing the link behind the hidden dimension and the murders, Yuu and his friends attempt to crack the cases by exploring the diabolical world of the Midnight Channel using their ""Personas,"" awakened manifestations of their ""true selves.""  
 
[Written by MAL Rewrite]","Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School"
1780,Choukou Tenshi Escalayer,"Sayuka Kouenji, is the Escalayer, guardian of the Earth against the dark forces of the Dielast. By her side is the android Madoka, and it is Madoka's job to track and recharge the source of Sayuka's power, the Doki Doki Dynamo. Located within Sayuka's body, the Doki Doki Dynamo can only be recharged when Sayuka experiences a high level of sexual arousal which, until recently, Madoka has been able to provide her. With unacceptably low energy levels facing them, Madoka brings in the assistance of Kyohei Yanase, a boy from Sayuka's school. Kyohei once harboured a crush for Sayuka, and his sexual prowess could not have come sooner. For now arrayed against these three defenders of the Earth is the Dielast version of the escalayer, the FM77, who is ruthless in combat, and brimming with violent desire. 
 
(Source: ANN)","Demons, Hentai, Sci-Fi, Super Power"
8302,Ladies versus Butlers! Specials,"DVD/BD specials featuring two female cast members of Ladies versus Butlers! at a time engaging in Lady Battles, where they try to outdo their opponent in eroticism and stripping.","Ecchi, Seinen"
19285,Shingeki no Kyojin: Ano Hi Kara,Recap of the events in Shingeki no Kyojin that happened prior to episode 14.,"Action, Drama, Fantasy, Shounen, Super Power"
8609,Detective Conan OVA 10: Kid in Trap Island,"In this entirely new story produced specifically for the DVD, Conan leads a group of young detectives against the phantom thief Kaitou Kid, who has his eyes set on a jewel at a hotel on an isolated island. 
 
(Source: ANN)","Adventure, Comedy, Mystery, Police, Shounen"
28607,Hetalia: The World Twinkle,The sixth season of  Hetalia .,"Comedy, Historical, Parody"
30209,Naze,A music video for the song by Keropons and Sayama Children's Choir that was featured on NHK's Minna no Uta Program.,"Music, Kids"
3542,Mechiku,"The inter-office sexual politics begin when Ono, a college graduate and recent recruit, is assigned to the ""busiest"" section in the company. While Ono's not afraid of a little hard work, he is not about to let it interfere with his sex life. Ono is still confident that he can handle the toughest job and his girlfriend at the same time.  
 
While Rie, his frisky girlfriend from the administration department, remains supportive of his new promotion it`s only a matter of time before jealousy rears its ugly head because Ono's new female manager is Sugiyama whose respected and admired for her management skills along with her voluptuous body.... ",Hentai
2002,Heroic Age,"When the Golden Race invited other races to join them in the stars, three sentient races answered their call. The Goldens called them the Bronze, Silver and Heroic Tribes. Just before the Gold Tribe left to travel to another Universe, a fourth race appeared, traveling to the stars on their own accomplishments. The Golds named the human race the Iron Tribe. During the passing of time, humanity suffers at the hands of the more dominant races and is now facing extinction. Following a prophecy left by the Gold Tribe, Princess Deianeira sets out to search for the powerful being who might be able to save humankind. She meets a wild haired boy on an abandoned planet—a fateful encounter that will not only change the fortunes of Humanity, but also the fate of the universe. 
 
(Source: AniDB)","Action, Mecha, Military, Sci-Fi, Space"
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,Special episode about Trunks going back to the future and fighting the Androids. Also known as episode 98 of Dragon Ball Kai.,"Action, Sci-Fi, Comedy, Super Power, Fantasy, Shounen"
12791,Yankee Reppuu-tai,"Impossibly tough and hairsprayed biker boys and girls fight turf wars in the streets, with much revving of motors and ""you killed my buddy, prepare to die"" dialogue. Based on the Shonen Magazine manga by Masahide Hashimoto, whose hero was so tough that he transferred schools 20 times. Only a Japanese tough guy would continue to go at all! 
 
(Source: The Anime Encyclopedia)","Adventure, Drama, Shounen"
30952,New Initial D Movie: Legend 3 - Mugen,The third and final movie in a trilogy.,"Cars, Seinen, Sports"
536,Slayers: The Motion Picture,"In this prequel movie to the Slayers televison series, Lina Inverse travels to Mipross Island with her rival/traveling companion Naga the Serpent. While they originally came for the hot springs, they soon find them selves mixed up in a conspiracy involving a mazoku named Joyrock. Years ago, he killed all of the elves that inhabited the island and absorbed their power. They are soon joined by an old mage named Rowdy Gabriev, who was in love with one of the elves slaughtered and also wants to defeat Joyrock.  
 
(Source: ANN)","Adventure, Comedy, Magic, Fantasy, Shounen"
4550,Hyakko,"On their first day of high school shy Ayumi Nonomura and taciturn Tatsuki Iizuka become lost on the immense campus of Kamizono Academy. An irresistible force of nature named Torako Kageyama accompanied by her best friend Suzume Saotome appears in front of them. Led, sometimes pushed, by Torako, the girls and their classmates work through problems of school, home and adolescence.","Comedy, School, Slice of Life"
16528,Hal,"Kurumi is a beautiful young woman whose beloved boyfriend,  Hal , died in a sudden airplane accident. Left heartbroken and gloomy, she isolates herself in a small house. But this soon comes to change when her grandfather requests the help of a humanoid robot named Q01. 
 
Taking on the appearance of Hal, Q01 is sent to Kurumi's house in order to save her from her state of despair. As Hal returns day after day and increases his efforts, Kurumi, despite her initial reluctance, slowly begins to open up to him and break free from her depression. But there is more to Hal than meets the eye, and these two will soon learn an unexpected truth about this relationship between a human and an android. 
 
[Written by MAL Rewrite]","Sci-Fi, Drama, Romance, Shoujo"
5621,Violence Gekiga David no Hoshi,"Tetsuya was the product of his mother being raped by a burglar, and after years of abuse form his mother's husband he becomes a serial killer/rapist. ",Hentai
32175,Shounen Maid,"After the sudden death of his mother, elementary school student Chihiro Komiya is left with no home and no family. But this changes when he encounters a rich and frivolous stranger who turns out to be his long-lost uncle, Madoka Takatori. Madoka offers to take Chihiro in, but upon arriving at his uncle's high-class mansion, the young boy is greeted by a plethora of dust and garbage. As Chihiro's neatfreak instincts kick in, he sets about cleaning the entire residence. 
 
 Shounen Maid  is a lighthearted comedy that follows Chihiro as he finds himself dressed in a frilly uniform (handmade by his uncle), receiving a salary, and working as maid of the house. 
 
[Written by MAL Rewrite]","Comedy, Shoujo, Slice of Life"
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,"A.D. 2034. It has been two years since Motoko Kusanagi left Section 9. Togusa is now the new leader of the team, that has considerably increased its appointed personnel. The expanded new Section 9 confronts a rash of complicated incidents, and investigations reveal that an ultra-wizard hacker named the Puppeteer is behind the entire series of events. 
 
In the midst of all, Batou, who was stalking the case on a separate track, encounters Motoko. She goes away after saying, ""Stay away from the Solid State Society."" Batou is left with a doubt in his mind. Could Motoko be the Puppeteer? 
 
The series of intriguing incidents that Section 9 faces gradually link together almost artistically. Who is the Puppeteer? What will happen to Batou's relationship with Motoko? What is the full truth behind this carefully planned perfect crime? And what will the outcome be? Mysteries surround the Solid State Society... 
 
(Source: Production I.G.)","Military, Sci-Fi, Mystery, Police, Mecha, Seinen"
908,Fullmetal Alchemist: Premium Collection,"1. State Alchemists vs Seven Homunculi 
A 10 minute film featuring: Ed, Al, Mustang and many other members of the State doing battle with the deadly Homonculi in an alternate reality Amestris. 
 
2. Chibi Party (Enkai-hen) 
Short 6 minute Skit drawn in Super Deformed style where every character in the series (including bad guys) are celebrating an ""After Party"" of the Conqueror of Shambala movie. 
 
3. Kids (Kodomo-hen) 
Short 3 minute story which features Edward and his grandkids in present day 2005. 
 
(Source: ANN) ","Fantasy, Comedy, Shounen"
8630,Hidan no Aria,"In response to the worsening crime rate, Japan creates Tokyo Butei High, an elite academy where ""Butei"" or armed detectives hone their deadly skills in hopes of becoming mercenary-like agents of justice. One particular Butei is Kinji Tooyama, an anti-social and curt sophomore dropout who was once a student of the combat-centric Assault Division. Kinji now lives a life of leisure studying logistics in order to cover up his powerful but embarrassing special ability. However, his peaceful days soon come to an end when he becomes the target of the infamous ""Butei Killer,"" and runs into an emotional hurricane and outspoken prodigy of the highest rank, Aria Holmes Kanzaki, who saves Kinji's life and demands that he become her partner after seeing what he is truly capable of. 
 
[Written by MAL Rewrite]","Action, Comedy, Romance, School"
4060,Grimm Masterpiece Theater,"The series consists of mostly stand-alone episodes which retell different fairy or folk tales.  Despite the title, they are not all based on fairy tales collected by the Grimm Brothers.","Adventure, Comedy, Kids, Magic, Fantasy"
12135,Ra/Radio Noise*Planet,"A planet with 6 inhabitants only. In order to match the tuning of the radio, the main character walks around and meets the 5 other inhabitants. A strange SF short animation.","Adventure, Psychological, Sci-Fi"
6531,Kimihagu,"The main character is in his second year of high school. One day, he falls in love with Kasumi, who has just moved to his school. But he is too shy to talk to her. Minami, his childhood friend, advises him to join the ""Love Club"". This club is to help the students who are in love take action. He immediately joins it, and Kasumi also joins the club. It seems she is in love with someone but has no courage to tell her love to him. He is happy to become friends with Kasumi, but she loves someone else.... 
 
(Source: ErogeShop)",Hentai
5671,Saki,"Saki Miyanaga is a high school freshman who doesn't like mahjong. Ever since she was a child, she would lose her New Year's gift money during her family mahjong game. If she won, her parents would be upset, and if she lost, well, she lost. As a result, she's learned to play in such a way that her score differential always remains ±0: not good enough to win, but not bad enough to lose. When we meet her, she's being dragged to her school's mahjong club by an old friend. How will a girl who hates mahjong, yet has become adept at the game as a result of her upbringing, survive in this environment? 
 
(Sources: ANN and AniDB)","Game, School, Slice of Life"
38473,Itsuka Aeru Kimi ni,"A tourism promotion anime for Ogaki City in the Gifu Prefecture. The story's script was written by Kou Nakamura, a famous novelist from Ogaki City. 
 
An is confessed to by her childhood friend Yuuki. She runs away from the shock and finds herself time-slipped into the future. With modern tech and flying personal robots, she's shown around by a helpful ikemen named Kibou and his robot rabbit butler. Kibou tells her that she's his grandmother and that Yuuki is his grandfather, and that she doesn't need to be so unsure of her future.","Romance, Sci-Fi"
39823,Qin Shi Ming Yue: Tian Xing Jiu Ge 2nd Season,,"Action, Historical, Martial Arts, Fantasy"
23267,Osaru no Tairyou,,Slice of Life
9211,Shikatte Ingo: Misaki Shunin no Buka Kyouiku-hen,"Chichinoya presents another animation product about a sadistic female boss who assaults you with dirty words!  
 
(Source: AniDB) ",Hentai
40141,Deluxe Da yo! Kaishain,"With the conclusion of  Asa Da yo! Kaishain 's TV broadcast it gets reborn with a brand new story and new characters (though some will make a come back). This time it follows the human Kamoyama who was on his way to becoming a corporate elite when 1 mistake sent him to work as the manager for the Sale Department Z filled with selfish (shellfish) incompetent employees. He aims to regain his corporate elitism by converting these clamployees into decent members of the workforce with good sales results. But their laziness knows no bounds. 
 
The webisodes, which are being released on DLE's official YouTube channel, are slated to have official English subtitles.",Comedy
26095,Kono Sora no Shita de,An educational film about social town development in Japan.,"Drama, Kids"
35191,Free! Movie 2: Timeless Medley - Yakusoku,"Rin Matsuoka’s childhood friend, Sousuke Yamazaki, has recently transferred to Samezuka Academy. Upon their reunion, the two reminisce about their childhood days and reaffirm their wish to swim together. Now with Rin, Sousuke, Captain Mikoshiba’s younger brother Momotarou Mikoshiba, and hard-working Aiichirou Nitori, the Samezuka relay team is formed, and their friendship deepens. However, as tournaments, races, and training go on, the reason for Sousuke’s sudden return begins to trouble him and affect his swimming. Noticing Sousuke’s change, Rin pushes to uncover what is holding him back. 
 
[Written by MAL Rewrite]","School, Slice of Life, Sports"
37150,Douluo Dalu,"Tang San is one of Tang Sect martial art clan's most prestigious disciples and peerless in the use of hidden weapons. With high expectations, the sect's elders believe his future will be bright; yet Tang chooses to forsake this life at the cost of obtaining the sect's forbidden lore—an action punishable by death. Tang, now content with his ascension of knowledge, sees no reason to keep on living and jumps from Hell's Peak, but little did he know that that would not be the end of his existence.  
 
In Douluo Continent, the strong prevail and the weak perish. Each person possesses an innate spirit, some of which can be cultivated and strengthened, bestowing its user with various benefits. Those who were born with such spirits can become Spirit Masters, a profession regarded as one of the continent's most noble. 
 
Tang, reincarnated into this strange world, knows only the life of a blacksmith's son. At the age of six, he takes part in the Spirit Master ceremony, and discovers his spirit is Blue Silver Grass—supposedly the world's most useless spirit. In contrast, however, he possesses strong spirit power. Now, aided by the memories of his previous life as well, Tang's future as a Spirit Master is in no way bleak. 
 
[Written by MAL Rewrite]","Action, Adventure, Fantasy, Historical, Martial Arts, Romance"
9691,Kyomu Senshi Miroku,"A psychic ninja fantasy suggesting that the assassins did not die out during the Sengoku era but burrowed under Japan, where they fought a new war against the alien occupants of a crashed spaceship that has lain undisturbed for several millennia.  
 
(Source: The Anime Encyclopedia)","Action, Sci-Fi, Historical, Demons, Supernatural, Samurai, Fantasy"
7062,Hidamari Sketch x ☆☆☆,"The continuing stories of the daily life of the students of the Hidamari Apartments at Yamabuki High School. This time, a year has passed since the first season. Yuno and Miyako are second years, Sae and Hiro are third years, and two new students, Nori and Nazuna, move into the Hidamari Apartments. 
 
(Source: ANN)","Slice of Life, Comedy, School, Seinen"
229,Ninin ga Shinobuden,"Kaede is a normal school girl who was studying for her exams for school when suddenly she is interrupted by Shinobu, a girl who is a ninja-in-training, attempting to complete her exam. The problem is, in order for her to successfully complete her exam, she must steal one of Kaede's panties! 
 
In Kaede's attempt to stop Shinobu from stealing her panties, an unexpected friendship is forged between the two. Kaede soon becomes engrossed in Shinobu's world, surrounded by partying ninjas and a yellow pac-man like thing by the name of Onsokumaru, who claims to be the master of all ninjas! 
 
[Written by MAL Rewrite]","Comedy, Parody, Martial Arts"
13373,Kyoto Animation: Hana-hen,"In a vast and tranquil field, a rowdy group of children rush in with bright intentions. Armed with an array of gardening tools, packets of soil, trays of flowers, and a lively attitude to boot, the group sets upon a barren patch to begin their project. 
 
[Written by MAL Rewrite] 
",Slice of Life
